case_id,case_label,input_region,input_marital_status,input_child_count,input_youngest_child_age,input_housing_type,input_home_owner,input_employment_type,input_current_policies,input_marriage_plan,input_birth_plan,input_expected_child_count,input_birth_timing,input_validation,scenario,scenario_life_events,scenario_is_future_change,generated_by_future_plan,scenario_plan_note,scenario_youngest_child_age,policy_name,policy_category,policy_life_event,policy_region,policy_marital_status,policy_child_range,policy_housing_type,policy_home_owner,policy_employment_type,benefit_type,benefit_amount,benefit_period_months,match_status,visible_in_app,visible_in_recommendation_cards,visible_in_needs_check_section,visible_in_already_receiving_section,match_reasons,check_or_exclude_reasons,child_age_check,timing_check,included_in_monthly_total,included_in_one_time_total,included_in_existing_monthly_total,included_in_existing_one_time_total,included_in_new_monthly_total,included_in_new_one_time_total,included_in_after_monthly_total,included_in_after_one_time_total,included_in_yearly_total,existing_monthly_benefit_total_for_scenario,new_monthly_benefit_total_for_scenario,after_monthly_benefit_total_for_scenario,existing_one_time_benefit_total_for_scenario,new_one_time_benefit_total_for_scenario,after_one_time_benefit_total_for_scenario,monthly_benefit_total_for_scenario,one_time_benefit_total_for_scenario,one_year_benefit_total_for_scenario,needs_check_count_for_scenario,new_policy_count_for_scenario,official_site,source_name,source_date
H,서울 기혼 자녀1 월세 1주택 둘째계획,서울,기혼,1,1세,월세,1주택,정규직,,없음,둘째,2,2년 뒤,"WARNING: 월세 거주와 1주택 보유는 동시에 가능하지만, 무주택 조건 주거지원 정책에서는 제외될 수 있습니다.",현재 상태,현재|결혼|첫째 출산,False,False,현재 입력 조건을 기준으로 한 정책 후보입니다.,1세,부산 청년월세 한시 특별지원,청년|주거,현재,부산,미혼|기혼,0~5,월세,무주택,무관,월지급,200000,24,not_matched,False,False,False,False,생애 이벤트: 현재 조건 충족,지역: 서울은(는) 부산 조건과 불일치,,,False,False,False,False,False,False,False,False,False,0,1116000,1116000,0,0,0,1116000,0,13392000,8,0,https://young.busan.go.kr/index.nm?menuCd=37,부산청년플랫폼,2026-07-02
H,서울 기혼 자녀1 월세 1주택 둘째계획,서울,기혼,1,1세,월세,1주택,정규직,,없음,둘째,2,2년 뒤,"WARNING: 월세 거주와 1주택 보유는 동시에 가능하지만, 무주택 조건 주거지원 정책에서는 제외될 수 있습니다.",현재 상태,현재|결혼|첫째 출산,False,False,현재 입력 조건을 기준으로 한 정책 후보입니다.,1세,서울시 신혼부부 임차보증금 이자지원,신혼|주거,결혼,서울,기혼,0~5,전세,무주택,무관,확인필요,0,0,not_matched,False,False,False,False,"생애 이벤트: 결혼 조건 충족; 지역: 서울 조건 충족; 나이: 19~49 범위 충족; 혼인 상태: 기혼 조건 충족; 자녀 수: 0~5 범위 충족; 가구 월소득: 0~13,000,000 범위 충족",주거 형태: 월세은(는) 전세 조건과 불일치,,,False,False,False,False,False,False,False,False,False,0,1116000,1116000,0,0,0,1116000,0,13392000,8,0,https://housing.seoul.go.kr/site/main/content/sh01_0400800,서울주거포털,2026-07-02
H,서울 기혼 자녀1 월세 1주택 둘째계획,서울,기혼,1,1세,월세,1주택,정규직,,없음,둘째,2,2년 뒤,"WARNING: 월세 거주와 1주택 보유는 동시에 가능하지만, 무주택 조건 주거지원 정책에서는 제외될 수 있습니다.",현재 상태,현재|결혼|첫째 출산,False,False,현재 입력 조건을 기준으로 한 정책 후보입니다.,1세,부산 신혼부부 주택융자 및 대출이자 지원,신혼|주거,결혼,부산,기혼,0~5,전세,무주택,무관,확인필요,0,0,not_matched,False,False,False,False,생애 이벤트: 결혼 조건 충족,지역: 서울은(는) 부산 조건과 불일치,,,False,False,False,False,False,False,False,False,False,0,1116000,1116000,0,0,0,1116000,0,13392000,8,0,https://www.busan.go.kr/childcare/childcare010105,부산광역시,2026-07-02
H,서울 기혼 자녀1 월세 1주택 둘째계획,서울,기혼,1,1세,월세,1주택,정규직,,없음,둘째,2,2년 뒤,"WARNING: 월세 거주와 1주택 보유는 동시에 가능하지만, 무주택 조건 주거지원 정책에서는 제외될 수 있습니다.",현재 상태,현재|결혼|첫째 출산,False,False,현재 입력 조건을 기준으로 한 정책 후보입니다.,1세,신생아 특례 디딤돌대출,출산|주거,첫째 출산,전체,기혼,1~5,무관,무주택|1주택,무관,확인필요,0,0,needs_check,True,False,True,False,"생애 이벤트: 첫째 출산 조건 충족; 지역: 제한 없음; 나이: 19~59 범위 충족; 혼인 상태: 기혼 조건 충족; 자녀 수: 1~5 범위 충족; 가구 월소득: 0~20,000,000 범위 충족; 주거 형태: 제한 없음; 주택 보유: 1주택 조건 충족; 고용 형태: 제한 없음",혜택 금액이 조건별로 달라 공식 사이트 확인 필요,,,False,False,False,False,False,False,False,False,False,0,1116000,1116000,0,0,0,1116000,0,13392000,8,0,https://www.myhome.go.kr/hws/portal/cont/selectBabySpecialCaseStepStoneLoneView.do,마이홈포털,2026-07-02
H,서울 기혼 자녀1 월세 1주택 둘째계획,서울,기혼,1,1세,월세,1주택,정규직,,없음,둘째,2,2년 뒤,"WARNING: 월세 거주와 1주택 보유는 동시에 가능하지만, 무주택 조건 주거지원 정책에서는 제외될 수 있습니다.",현재 상태,현재|결혼|첫째 출산,False,False,현재 입력 조건을 기준으로 한 정책 후보입니다.,1세,신생아 특례 버팀목대출,출산|주거,첫째 출산,전체,기혼,1~5,전세,무주택,무관,확인필요,0,0,not_matched,False,False,False,False,"생애 이벤트: 첫째 출산 조건 충족; 지역: 제한 없음; 나이: 19~59 범위 충족; 혼인 상태: 기혼 조건 충족; 자녀 수: 1~5 범위 충족; 가구 월소득: 0~20,000,000 범위 충족",주거 형태: 월세은(는) 전세 조건과 불일치,,,False,False,False,False,False,False,False,False,False,0,1116000,1116000,0,0,0,1116000,0,13392000,8,0,https://www.myhome.go.kr/hws/portal/cont/selectBabySpecialCaseCrutchLoneView.do,마이홈포털,2026-07-02
H,서울 기혼 자녀1 월세 1주택 둘째계획,서울,기혼,1,1세,월세,1주택,정규직,,없음,둘째,2,2년 뒤,"WARNING: 월세 거주와 1주택 보유는 동시에 가능하지만, 무주택 조건 주거지원 정책에서는 제외될 수 있습니다.",현재 상태,현재|결혼|첫째 출산,False,False,현재 입력 조건을 기준으로 한 정책 후보입니다.,1세,건강보험 임신출산 진료비 지원,출산,첫째 출산,전체,미혼|기혼,1~5,무관,무관,무관,일회성,1000000,1,needs_check,True,False,True,False,생애 이벤트: 첫째 출산 조건 충족; 지역: 제한 없음; 나이: 0~59 범위 충족; 혼인 상태: 기혼 조건 충족; 자녀 수: 1~5 범위 충족; 가구 월소득: 제한 없음; 주거 형태: 제한 없음; 주택 보유: 제한 없음; 고용 형태: 제한 없음,현재 상태에서 이미 발생한 출산 이벤트일 수 있어 신청 가능 기간 확인 필요,,현재 상태에서 이미 발생한 출산 이벤트일 수 있어 신청 가능 기간 확인 필요,False,False,False,False,False,False,False,False,False,0,1116000,1116000,0,0,0,1116000,0,13392000,8,0,https://www.mohw.go.kr/menu.es?mid=a10705020100,보건복지부,2026-07-02
H,서울 기혼 자녀1 월세 1주택 둘째계획,서울,기혼,1,1세,월세,1주택,정규직,,없음,둘째,2,2년 뒤,"WARNING: 월세 거주와 1주택 보유는 동시에 가능하지만, 무주택 조건 주거지원 정책에서는 제외될 수 있습니다.",현재 상태,현재|결혼|첫째 출산,False,False,현재 입력 조건을 기준으로 한 정책 후보입니다.,1세,첫만남이용권 첫째아,출산,첫째 출산,전체,미혼|기혼,1~1,무관,무관,무관,일회성,2000000,1,needs_check,True,False,True,False,생애 이벤트: 첫째 출산 조건 충족; 지역: 제한 없음; 나이: 0~59 범위 충족; 혼인 상태: 기혼 조건 충족; 자녀 수: 1~1 범위 충족; 가구 월소득: 제한 없음; 주거 형태: 제한 없음; 주택 보유: 제한 없음; 고용 형태: 제한 없음,현재 상태에서 이미 발생한 출산 이벤트일 수 있어 신청 가능 기간 확인 필요,,현재 상태에서 이미 발생한 출산 이벤트일 수 있어 신청 가능 기간 확인 필요,False,False,False,False,False,False,False,False,False,0,1116000,1116000,0,0,0,1116000,0,13392000,8,0,https://www.voucher.go.kr/voucher/firstEncounter.do,국민행복카드,2026-07-02
H,서울 기혼 자녀1 월세 1주택 둘째계획,서울,기혼,1,1세,월세,1주택,정규직,,없음,둘째,2,2년 뒤,"WARNING: 월세 거주와 1주택 보유는 동시에 가능하지만, 무주택 조건 주거지원 정책에서는 제외될 수 있습니다.",현재 상태,현재|결혼|첫째 출산,False,False,현재 입력 조건을 기준으로 한 정책 후보입니다.,1세,첫만남이용권 둘째 이상,출산,둘째 출산,전체,미혼|기혼,2~5,무관,무관,무관,일회성,3000000,1,not_matched,False,False,False,False,,"생애 이벤트: 결혼, 첫째 출산, 현재은(는) 둘째 출산 조건과 불일치",,,False,False,False,False,False,False,False,False,False,0,1116000,1116000,0,0,0,1116000,0,13392000,8,0,https://www.voucher.go.kr/voucher/firstEncounter.do,국민행복카드,2026-07-02
H,서울 기혼 자녀1 월세 1주택 둘째계획,서울,기혼,1,1세,월세,1주택,정규직,,없음,둘째,2,2년 뒤,"WARNING: 월세 거주와 1주택 보유는 동시에 가능하지만, 무주택 조건 주거지원 정책에서는 제외될 수 있습니다.",현재 상태,현재|결혼|첫째 출산,False,False,현재 입력 조건을 기준으로 한 정책 후보입니다.,1세,부모급여,양육,첫째 출산,전체,미혼|기혼,1~5,무관,무관,무관,월지급,1000000,12,recommended,True,True,False,False,생애 이벤트: 첫째 출산 조건 충족; 지역: 제한 없음; 나이: 0~59 범위 충족; 혼인 상태: 기혼 조건 충족; 자녀 수: 1~5 범위 충족; 가구 월소득: 제한 없음; 주거 형태: 제한 없음; 주택 보유: 제한 없음; 고용 형태: 제한 없음; 자녀 나이: 1세 부모급여 후보,,자녀 나이: 1세 부모급여 후보,,True,False,False,False,True,False,True,False,True,0,1116000,1116000,0,0,0,1116000,0,13392000,8,0,https://www.mohw.go.kr/menu.es?mid=a10711030600,보건복지부,2026-07-02
H,서울 기혼 자녀1 월세 1주택 둘째계획,서울,기혼,1,1세,월세,1주택,정규직,,없음,둘째,2,2년 뒤,"WARNING: 월세 거주와 1주택 보유는 동시에 가능하지만, 무주택 조건 주거지원 정책에서는 제외될 수 있습니다.",현재 상태,현재|결혼|첫째 출산,False,False,현재 입력 조건을 기준으로 한 정책 후보입니다.,1세,아동수당,양육,첫째 출산,전체,미혼|기혼,1~5,무관,무관,무관,월지급,100000,96,recommended,True,True,False,False,생애 이벤트: 첫째 출산 조건 충족; 지역: 제한 없음; 나이: 0~59 범위 충족; 혼인 상태: 기혼 조건 충족; 자녀 수: 1~5 범위 충족; 가구 월소득: 제한 없음; 주거 형태: 제한 없음; 주택 보유: 제한 없음; 고용 형태: 제한 없음; 아동수당은 정확한 만 나이 기준 확인 필요,,아동수당은 정확한 만 나이 기준 확인 필요,,True,False,False,False,True,False,True,False,True,0,1116000,1116000,0,0,0,1116000,0,13392000,8,0,https://www.mohw.go.kr/menu.es?mid=a10711030100,보건복지부,2026-07-02
H,서울 기혼 자녀1 월세 1주택 둘째계획,서울,기혼,1,1세,월세,1주택,정규직,,없음,둘째,2,2년 뒤,"WARNING: 월세 거주와 1주택 보유는 동시에 가능하지만, 무주택 조건 주거지원 정책에서는 제외될 수 있습니다.",현재 상태,현재|결혼|첫째 출산,False,False,현재 입력 조건을 기준으로 한 정책 후보입니다.,1세,부모급여 둘째 이상,양육,둘째 출산,전체,미혼|기혼,2~5,무관,무관,무관,월지급,1000000,12,not_matched,False,False,False,False,,"생애 이벤트: 결혼, 첫째 출산, 현재은(는) 둘째 출산 조건과 불일치",,,False,False,False,False,False,False,False,False,False,0,1116000,1116000,0,0,0,1116000,0,13392000,8,0,https://www.mohw.go.kr/menu.es?mid=a10711030600,보건복지부,2026-07-02
H,서울 기혼 자녀1 월세 1주택 둘째계획,서울,기혼,1,1세,월세,1주택,정규직,,없음,둘째,2,2년 뒤,"WARNING: 월세 거주와 1주택 보유는 동시에 가능하지만, 무주택 조건 주거지원 정책에서는 제외될 수 있습니다.",현재 상태,현재|결혼|첫째 출산,False,False,현재 입력 조건을 기준으로 한 정책 후보입니다.,1세,아동수당 둘째 이상,양육,둘째 출산,전체,미혼|기혼,2~5,무관,무관,무관,월지급,100000,96,not_matched,False,False,False,False,,"생애 이벤트: 결혼, 첫째 출산, 현재은(는) 둘째 출산 조건과 불일치",,,False,False,False,False,False,False,False,False,False,0,1116000,1116000,0,0,0,1116000,0,13392000,8,0,https://www.mohw.go.kr/menu.es?mid=a10711030100,보건복지부,2026-07-02
H,서울 기혼 자녀1 월세 1주택 둘째계획,서울,기혼,1,1세,월세,1주택,정규직,,없음,둘째,2,2년 뒤,"WARNING: 월세 거주와 1주택 보유는 동시에 가능하지만, 무주택 조건 주거지원 정책에서는 제외될 수 있습니다.",현재 상태,현재|결혼|첫째 출산,False,False,현재 입력 조건을 기준으로 한 정책 후보입니다.,1세,가정양육수당 지원사업,양육,첫째 출산,전체,미혼|기혼,1~5,무관,무관,무관,월지급,100000,62,needs_check,True,False,True,False,생애 이벤트: 첫째 출산 조건 충족; 지역: 제한 없음; 나이: 0~59 범위 충족; 혼인 상태: 기혼 조건 충족; 자녀 수: 1~5 범위 충족; 가구 월소득: 제한 없음; 주거 형태: 제한 없음; 주택 보유: 제한 없음; 고용 형태: 제한 없음,어린이집 이용 여부 등 추가 조건 확인 필요,어린이집 이용 여부 등 추가 조건 확인 필요,,False,False,False,False,False,False,False,False,False,0,1116000,1116000,0,0,0,1116000,0,13392000,8,0,https://www.bokjiro.go.kr/ssis-teu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003253,복지로,2026-07-02
H,서울 기혼 자녀1 월세 1주택 둘째계획,서울,기혼,1,1세,월세,1주택,정규직,,없음,둘째,2,2년 뒤,"WARNING: 월세 거주와 1주택 보유는 동시에 가능하지만, 무주택 조건 주거지원 정책에서는 제외될 수 있습니다.",현재 상태,현재|결혼|첫째 출산,False,False,현재 입력 조건을 기준으로 한 정책 후보입니다.,1세,아이돌봄지원사업,양육|근로,첫째 출산,전체,미혼|기혼,1~5,무관,무관,정규직|계약직|프리랜서|무관,확인필요,0,0,needs_check,True,False,True,False,생애 이벤트: 첫째 출산 조건 충족; 지역: 제한 없음; 나이: 0~59 범위 충족; 혼인 상태: 기혼 조건 충족; 자녀 수: 1~5 범위 충족; 가구 월소득: 제한 없음; 주거 형태: 제한 없음; 주택 보유: 제한 없음; 고용 형태: 정규직 조건 충족,혜택 금액이 조건별로 달라 공식 사이트 확인 필요,,,False,False,False,False,False,False,False,False,False,0,1116000,1116000,0,0,0,1116000,0,13392000,8,0,https://www.idolbom.go.kr/front/biz,아이돌봄서비스,2026-07-02
H,서울 기혼 자녀1 월세 1주택 둘째계획,서울,기혼,1,1세,월세,1주택,정규직,,없음,둘째,2,2년 뒤,"WARNING: 월세 거주와 1주택 보유는 동시에 가능하지만, 무주택 조건 주거지원 정책에서는 제외될 수 있습니다.",현재 상태,현재|결혼|첫째 출산,False,False,현재 입력 조건을 기준으로 한 정책 후보입니다.,1세,육아휴직급여,근로,첫째 출산,전체,미혼|기혼,1~5,무관,무관,정규직|계약직,확인필요,0,0,needs_check,True,False,True,False,생애 이벤트: 첫째 출산 조건 충족; 지역: 제한 없음; 나이: 19~59 범위 충족; 혼인 상태: 기혼 조건 충족; 자녀 수: 1~5 범위 충족; 가구 월소득: 제한 없음; 주거 형태: 제한 없음; 주택 보유: 제한 없음; 고용 형태: 정규직 조건 충족,혜택 금액이 조건별로 달라 공식 사이트 확인 필요,,,False,False,False,False,False,False,False,False,False,0,1116000,1116000,0,0,0,1116000,0,13392000,8,0,https://m.work24.go.kr/cm/c/f/1100/selecSystInfo.do?currentPageNo=1&recordCountPerPage=10&systClId=SC00000251&systId=SI00000402,고용24,2026-07-02
H,서울 기혼 자녀1 월세 1주택 둘째계획,서울,기혼,1,1세,월세,1주택,정규직,,없음,둘째,2,2년 뒤,"WARNING: 월세 거주와 1주택 보유는 동시에 가능하지만, 무주택 조건 주거지원 정책에서는 제외될 수 있습니다.",현재 상태,현재|결혼|첫째 출산,False,False,현재 입력 조건을 기준으로 한 정책 후보입니다.,1세,서울형 산후조리경비 지원,출산,첫째 출산,서울,미혼|기혼,1~1,무관,무관,무관,일회성,1000000,1,needs_check,True,False,True,False,생애 이벤트: 첫째 출산 조건 충족; 지역: 서울 조건 충족; 나이: 0~59 범위 충족; 혼인 상태: 기혼 조건 충족; 자녀 수: 1~1 범위 충족; 가구 월소득: 제한 없음; 주거 형태: 제한 없음; 주택 보유: 제한 없음; 고용 형태: 제한 없음,현재 상태에서 이미 발생한 출산 이벤트일 수 있어 신청 가능 기간 확인 필요,,현재 상태에서 이미 발생한 출산 이벤트일 수 있어 신청 가능 기간 확인 필요,False,False,False,False,False,False,False,False,False,0,1116000,1116000,0,0,0,1116000,0,13392000,8,0,https://seoul-agi.seoul.go.kr/postpartum-care,서울시 임신출산 정보센터,2026-07-02
H,서울 기혼 자녀1 월세 1주택 둘째계획,서울,기혼,1,1세,월세,1주택,정규직,,없음,둘째,2,2년 뒤,"WARNING: 월세 거주와 1주택 보유는 동시에 가능하지만, 무주택 조건 주거지원 정책에서는 제외될 수 있습니다.",현재 상태,현재|결혼|첫째 출산,False,False,현재 입력 조건을 기준으로 한 정책 후보입니다.,1세,서울형 산후조리경비 둘째 이상,출산,둘째 출산,서울,미혼|기혼,2~5,무관,무관,무관,일회성,1200000,1,not_matched,False,False,False,False,,"생애 이벤트: 결혼, 첫째 출산, 현재은(는) 둘째 출산 조건과 불일치",,,False,False,False,False,False,False,False,False,False,0,1116000,1116000,0,0,0,1116000,0,13392000,8,0,https://seoul-agi.seoul.go.kr/postpartum-care,서울시 임신출산 정보센터,2026-07-02
H,서울 기혼 자녀1 월세 1주택 둘째계획,서울,기혼,1,1세,월세,1주택,정규직,,없음,둘째,2,2년 뒤,"WARNING: 월세 거주와 1주택 보유는 동시에 가능하지만, 무주택 조건 주거지원 정책에서는 제외될 수 있습니다.",현재 상태,현재|결혼|첫째 출산,False,False,현재 입력 조건을 기준으로 한 정책 후보입니다.,1세,경기도 산후조리비 지원,출산,첫째 출산,경기,미혼|기혼,1~5,무관,무관,무관,일회성,500000,1,not_matched,False,False,False,False,생애 이벤트: 첫째 출산 조건 충족,지역: 서울은(는) 경기 조건과 불일치,,,False,False,False,False,False,False,False,False,False,0,1116000,1116000,0,0,0,1116000,0,13392000,8,0,https://www.gg.go.kr/bbs/boardView.do?bIdx=36405500&bcIdx=&bsIdx=838&menuId=1534&page=1,경기도청,2026-07-02
H,서울 기혼 자녀1 월세 1주택 둘째계획,서울,기혼,1,1세,월세,1주택,정규직,,없음,둘째,2,2년 뒤,"WARNING: 월세 거주와 1주택 보유는 동시에 가능하지만, 무주택 조건 주거지원 정책에서는 제외될 수 있습니다.",현재 상태,현재|결혼|첫째 출산,False,False,현재 입력 조건을 기준으로 한 정책 후보입니다.,1세,부산시 출산지원금 둘째 이후,출산,둘째 출산,부산,미혼|기혼,2~5,무관,무관,무관,일회성,1000000,1,not_matched,False,False,False,False,,"생애 이벤트: 결혼, 첫째 출산, 현재은(는) 둘째 출산 조건과 불일치",,,False,False,False,False,False,False,False,False,False,0,1116000,1116000,0,0,0,1116000,0,13392000,8,0,https://www.busan.go.kr/childcare/childcare010101,부산광역시,2026-07-02
H,서울 기혼 자녀1 월세 1주택 둘째계획,서울,기혼,1,1세,월세,1주택,정규직,,없음,둘째,2,2년 뒤,"WARNING: 월세 거주와 1주택 보유는 동시에 가능하지만, 무주택 조건 주거지원 정책에서는 제외될 수 있습니다.",현재 상태,현재|결혼|첫째 출산,False,False,현재 입력 조건을 기준으로 한 정책 후보입니다.,1세,출산가구 전기요금 복지할인,양육|주거,첫째 출산,전체,미혼|기혼,1~5,무관,무관,무관,월지급,16000,36,recommended,True,True,False,False,생애 이벤트: 첫째 출산 조건 충족; 지역: 제한 없음; 나이: 0~59 범위 충족; 혼인 상태: 기혼 조건 충족; 자녀 수: 1~5 범위 충족; 가구 월소득: 제한 없음; 주거 형태: 제한 없음; 주택 보유: 제한 없음; 고용 형태: 제한 없음,,,,True,False,False,False,True,False,True,False,True,0,1116000,1116000,0,0,0,1116000,0,13392000,8,0,https://easylaw.go.kr/CSP/CnpClsMain.laf?ccfNo=5&cciNo=1&cnpClsNo=1&csmSeq=1126&popMenu=ov,생활법령정보,2026-07-02
H,서울 기혼 자녀1 월세 1주택 둘째계획,서울,기혼,1,1세,월세,1주택,정규직,,없음,둘째,2,2년 뒤,"WARNING: 월세 거주와 1주택 보유는 동시에 가능하지만, 무주택 조건 주거지원 정책에서는 제외될 수 있습니다.",현재 상태,현재|결혼|첫째 출산,False,False,현재 입력 조건을 기준으로 한 정책 후보입니다.,1세,영유아보육료 지원,양육,첫째 출산,전체,미혼|기혼,1~5,무관,무관,무관,확인필요,0,0,needs_check,True,False,True,False,생애 이벤트: 첫째 출산 조건 충족; 지역: 제한 없음; 나이: 0~59 범위 충족; 혼인 상태: 기혼 조건 충족; 자녀 수: 1~5 범위 충족; 가구 월소득: 제한 없음; 주거 형태: 제한 없음; 주택 보유: 제한 없음; 고용 형태: 제한 없음,혜택 금액이 조건별로 달라 공식 사이트 확인 필요; 어린이집 이용 여부 등 추가 조건 확인 필요,어린이집 이용 여부 등 추가 조건 확인 필요,,False,False,False,False,False,False,False,False,False,0,1116000,1116000,0,0,0,1116000,0,13392000,8,0,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003250,복지로,2026-07-02
H,서울 기혼 자녀1 월세 1주택 둘째계획,서울,기혼,1,1세,월세,1주택,정규직,,없음,둘째,2,2년 뒤,"WARNING: 월세 거주와 1주택 보유는 동시에 가능하지만, 무주택 조건 주거지원 정책에서는 제외될 수 있습니다.",둘째 출산 후 (다음 자녀),둘째 출산,True,True,둘째 출산 후 (다음 자녀): 사용자가 선택한 출산 예정 시점 2년 뒤을 기준으로 한 정책 후보입니다. 미래 정책 변경 가능성은 반영하지 않습니다.,0세,청년월세 한시 특별지원,청년|주거,현재,전체,미혼|기혼,0~5,월세,무주택,무관,월지급,200000,24,not_matched,False,False,False,False,,생애 이벤트: 둘째 출산은(는) 현재 조건과 불일치,,,False,False,False,False,False,False,False,False,False,0,1100000,1100000,0,4200000,4200000,1100000,4200000,17400000,0,4,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00004661,복지로,2026-07-02
H,서울 기혼 자녀1 월세 1주택 둘째계획,서울,기혼,1,1세,월세,1주택,정규직,,없음,둘째,2,2년 뒤,"WARNING: 월세 거주와 1주택 보유는 동시에 가능하지만, 무주택 조건 주거지원 정책에서는 제외될 수 있습니다.",둘째 출산 후 (다음 자녀),둘째 출산,True,True,둘째 출산 후 (다음 자녀): 사용자가 선택한 출산 예정 시점 2년 뒤을 기준으로 한 정책 후보입니다. 미래 정책 변경 가능성은 반영하지 않습니다.,0세,서울시 청년월세지원,청년|주거,현재,서울,미혼|기혼,0~5,월세,무주택,무관,월지급,200000,12,not_matched,False,False,False,False,,생애 이벤트: 둘째 출산은(는) 현재 조건과 불일치,,,False,False,False,False,False,False,False,False,False,0,1100000,1100000,0,4200000,4200000,1100000,4200000,17400000,0,4,https://housing.seoul.go.kr/site/main/content/sh01_060513,서울주거포털,2026-07-02
H,서울 기혼 자녀1 월세 1주택 둘째계획,서울,기혼,1,1세,월세,1주택,정규직,,없음,둘째,2,2년 뒤,"WARNING: 월세 거주와 1주택 보유는 동시에 가능하지만, 무주택 조건 주거지원 정책에서는 제외될 수 있습니다.",둘째 출산 후 (다음 자녀),둘째 출산,True,True,둘째 출산 후 (다음 자녀): 사용자가 선택한 출산 예정 시점 2년 뒤을 기준으로 한 정책 후보입니다. 미래 정책 변경 가능성은 반영하지 않습니다.,0세,부산 청년월세 한시 특별지원,청년|주거,현재,부산,미혼|기혼,0~5,월세,무주택,무관,월지급,200000,24,not_matched,False,False,False,False,,생애 이벤트: 둘째 출산은(는) 현재 조건과 불일치,,,False,False,False,False,False,False,False,False,False,0,1100000,1100000,0,4200000,4200000,1100000,4200000,17400000,0,4,https://young.busan.go.kr/index.nm?menuCd=37,부산청년플랫폼,2026-07-02
H,서울 기혼 자녀1 월세 1주택 둘째계획,서울,기혼,1,1세,월세,1주택,정규직,,없음,둘째,2,2년 뒤,"WARNING: 월세 거주와 1주택 보유는 동시에 가능하지만, 무주택 조건 주거지원 정책에서는 제외될 수 있습니다.",둘째 출산 후 (다음 자녀),둘째 출산,True,True,둘째 출산 후 (다음 자녀): 사용자가 선택한 출산 예정 시점 2년 뒤을 기준으로 한 정책 후보입니다. 미래 정책 변경 가능성은 반영하지 않습니다.,0세,서울시 신혼부부 임차보증금 이자지원,신혼|주거,결혼,서울,기혼,0~5,전세,무주택,무관,확인필요,0,0,not_matched,False,False,False,False,,생애 이벤트: 둘째 출산은(는) 결혼 조건과 불일치,,,False,False,False,False,False,False,False,False,False,0,1100000,1100000,0,4200000,4200000,1100000,4200000,17400000,0,4,https://housing.seoul.go.kr/site/main/content/sh01_0400800,서울주거포털,2026-07-02
H,서울 기혼 자녀1 월세 1주택 둘째계획,서울,기혼,1,1세,월세,1주택,정규직,,없음,둘째,2,2년 뒤,"WARNING: 월세 거주와 1주택 보유는 동시에 가능하지만, 무주택 조건 주거지원 정책에서는 제외될 수 있습니다.",둘째 출산 후 (다음 자녀),둘째 출산,True,True,둘째 출산 후 (다음 자녀): 사용자가 선택한 출산 예정 시점 2년 뒤을 기준으로 한 정책 후보입니다. 미래 정책 변경 가능성은 반영하지 않습니다.,0세,부산 신혼부부 주택융자 및 대출이자 지원,신혼|주거,결혼,부산,기혼,0~5,전세,무주택,무관,확인필요,0,0,not_matched,False,False,False,False,,생애 이벤트: 둘째 출산은(는) 결혼 조건과 불일치,,,False,False,False,False,False,False,False,False,False,0,1100000,1100000,0,4200000,4200000,1100000,4200000,17400000,0,4,https://www.busan.go.kr/childcare/childcare010105,부산광역시,2026-07-02
H,서울 기혼 자녀1 월세 1주택 둘째계획,서울,기혼,1,1세,월세,1주택,정규직,,없음,둘째,2,2년 뒤,"WARNING: 월세 거주와 1주택 보유는 동시에 가능하지만, 무주택 조건 주거지원 정책에서는 제외될 수 있습니다.",둘째 출산 후 (다음 자녀),둘째 출산,True,True,둘째 출산 후 (다음 자녀): 사용자가 선택한 출산 예정 시점 2년 뒤을 기준으로 한 정책 후보입니다. 미래 정책 변경 가능성은 반영하지 않습니다.,0세,신생아 특례 디딤돌대출,출산|주거,첫째 출산,전체,기혼,1~5,무관,무주택|1주택,무관,확인필요,0,0,not_matched,False,False,False,False,,생애 이벤트: 둘째 출산은(는) 첫째 출산 조건과 불일치,,,False,False,False,False,False,False,False,False,False,0,1100000,1100000,0,4200000,4200000,1100000,4200000,17400000,0,4,https://www.myhome.go.kr/hws/portal/cont/selectBabySpecialCaseStepStoneLoneView.do,마이홈포털,2026-07-02
